Numero de point;Latitude;Longitude;Modele;PLUVIOMETRIE moyenne des 17 fichiers;PLUVIO EXCEPTIONNELLE moyenne des 17 fichiers
4179;43,5858;-1,1761;REF;1218,298823529412;50,31705882352941
4180;43,589;-1,0773;REF;1232,1141176470587;49,815294117647056
4181;43,592;-0,9784;REF;1239,1052941176472;51,22588235294118
4182;43,595;-0,8796;REF;1240,6270588235293;51,38294117647059
4183;43,5979;-0,7807;REF;1232,9211764705883;49,991176470588236
4184;43,6007;-0,6819;REF;1008,7335294117647;43,24941176470588
4185;43,6034;-0,583;REF;1013,7905882352941;42,82235294117647
4186;43,6061;-0,4841;REF;1029,7488235294118;43,211176470588235
4187;43,6086;-0,3852;REF;1029,3894117647058;43,52117647058824
4188;43,6111;-0,2863;REF;1041,0141176470588;43,36882352941176
4189;43,6134;-0,1874;REF;892,8064705882352;40,93352941176471
4190;43,6157;-0,0885;REF;892,4076470588235;40,663529411764706
4191;43,6178;0,0104;REF;889,8723529411765;40,60647058823529
4192;43,6199;0,1093;REF;743,8105882352942;35,62352941176471
4193;43,6219;0,2083;REF;755,7817647058824;36,1435294117647
4194;43,6238;0,3072;REF;749,2817647058824;36,18000000000001
4195;43,6256;0,4062;REF;721,2682352941176;37,422941176470594
4196;43,6274;0,5051;REF;733,4358823529411;37,857058823529414
4197;43,629;0,6041;REF;720,1064705882353;37,065294117647056
4198;43,6305;0,7031;REF;730,765294117647;37,70117647058823
4199;43,632;0,802;REF;722,3988235294119;36,91235294117647
4200;43,6333;0,901;REF;683,8405882352941;35,97941176470588
4201;43,6346;1,0;REF;682,6058823529411;36,33588235294118
4202;43,6358;1,099;REF;676,5076470588236;37,15705882352941
4203;43,6369;1,198;REF;666,6241176470588;38,41882352941177
4204;43,6379;1,297;REF;658,7711764705882;37,84235294117647
4205;43,6388;1,396;REF;616,9564705882353;37,50941176470588
4206;43,6396;1,495;REF;686,0023529411765;38,92588235294118
4207;43,6403;1,594;REF;694,1664705882353;39,37117647058823
4208;43,6409;1,693;REF;754,5835294117647;39,23823529411764
4209;43,6415;1,792;REF;762,6676470588236;40,00941176470588
4210;43,6419;1,891;REF;763,8358823529411;40,06647058823529
4211;43,6423;1,99;REF;754,3676470588235;39,809411764705885
4212;43,6426;2,089;REF;754,7352941176471;40,07588235294117
4213;43,6428;2,188;REF;768,2558823529412;42,44411764705882
4214;43,6429;2,2871;REF;1001,324705882353;50,874117647058824
4215;43,6429;2,3861;REF;1117,5423529411764;55,26176470588236
4216;43,6428;2,4851;REF;1142,0376470588235;57,54176470588236
4217;43,6426;2,5841;REF;1239,1376470588236;62,002941176470586
4218;43,6423;2,6831;REF;1538,721176470588;113,06941176470589
4219;43,6419;2,7821;REF;1640,3476470588234;96,32470588235294
4220;43,6415;2,8811;REF;1606,3688235294119;124,76117647058824
4221;43,641;2,9802;REF;1498,675882352941;119,25882352941177
4222;43,6403;3,0792;REF;1301,5482352941176;106,56941176470589
4223;43,6396;3,1782;REF;933,4835294117647;90,16117647058823
4224;43,6388;3,2772;REF;930,7658823529412;88,96941176470588
4225;43,6379;3,3762;REF;889,4494117647058;85,59411764705882
4226;43,6369;3,4752;REF;837,1794117647058;82,14470588235294
4227;43,6358;3,5741;REF;855,8335294117647;82,96235294117648
4228;43,6346;3,6731;REF;919,3170588235294;88,78058823529412
4229;43,6334;3,7721;REF;885,8305882352942;85,63588235294117
4230;43,632;3,8711;REF;683,7541176470588;75,24588235294117
4231;43,6305;3,9701;REF;670,6905882352941;70,67529411764706
4232;43,629;4,069;REF;664,015294117647;70,0264705882353
4233;43,6274;4,168;REF;660,6447058823529;67,65823529411765
4234;43,6257;4,267;REF;586,9629411764706;63,660000000000004
4235;43,6238;4,3659;REF;585,345294117647;63,03882352941177
4236;43,6219;4,4649;REF;552,4158823529411;60,24823529411765
4237;43,62;4,5638;REF;551,964705882353;60,268235294117645
4238;43,6179;4,6627;REF;548,9588235294117;58,81294117647059
4239;43,6157;4,7617;REF;619,615294117647;61,657647058823535
4240;43,6134;4,8606;REF;578,6629411764707;59,03411764705883
4241;43,6111;4,9595;REF;584,54;59,12764705882353
4242;43,6086;5,0584;REF;587,7911764705883;57,77470588235294
4243;43,6061;5,1573;REF;598,38;58,81294117647059
4244;43,6035;5,2562;REF;623,0788235294118;61,41058823529412
4245;43,6008;5,355;REF;642,6176470588235;57,56294117647059
4246;43,598;5,4539;REF;638,7341176470588;54,24941176470588
4247;43,5951;5,5527;REF;655,4064705882353;53,2464705882353
4248;43,5921;5,6516;REF;663,4729411764706;54,33588235294118
4249;43,589;5,7504;REF;739,71;59,83529411764706
4250;43,5858;5,8492;REF;749,4082352941177;59,13823529411765
4251;43,5826;5,9481;REF;726,4058823529411;57,4
4252;43,5792;6,0469;REF;738,2776470588235;59,74235294117647
4253;43,5758;6,1456;REF;916,5582352941176;74,03882352941177
4254;43,5723;6,2444;REF;765,1029411764706;57,74294117647059
4255;43,5686;6,3432;REF;810,9405882352941;62,97235294117647
4256;43,5649;6,4419;REF;915,2047058823529;77,60235294117648
4257;43,5611;6,5407;REF;882,0029411764706;75,45411764705882
4258;43,5573;6,6394;REF;869,7011764705883;76,17
4259;43,5533;6,7381;REF;877,4123529411764;78,44882352941177
4260;43,5492;6,8368;REF;879,765294117647;78,95176470588235
4261;43,545;6,9355;REF;850,7582352941176;77,12294117647059
4262;43,5408;7,0342;REF;825,3229411764705;75,73470588235294
4263;43,5365;7,1328;REF;819,1176470588235;76,04470588235294
4319;43,6476;-1,4773;REF;1150,2976470588237;48,95529411764706
4320;43,651;-1,3784;REF;1158,6476470588234;48,955882352941174
4321;43,6544;-1,2795;REF;1216,235294117647;49,871764705882356
4322;43,6576;-1,1805;REF;1212,8970588235295;49,80882352941177
4323;43,6608;-1,0816;REF;1213,3470588235296;48,91294117647059
4324;43,6639;-0,9826;REF;1216,6341176470587;48,957647058823525
4325;43,6669;-0,8837;REF;1220,444705882353;49,13529411764706
4326;43,6698;-0,7847;REF;1231,9064705882354;49,36705882352941
4327;43,6726;-0,6857;REF;1007,3294117647058;42,05235294117647
4328;43,6753;-0,5867;REF;1013,7623529411765;42,82235294117647
4329;43,6779;-0,4877;REF;1013,4011764705882;42,711176470588235
4330;43,6805;-0,3887;REF;1025,6452941176472;42,91529411764706
4331;43,6829;-0,2896;REF;1029,7635294117647;42,89823529411765
4332;43,6853;-0,1906;REF;874,8870588235294;39,735882352941175
4333;43,6875;-0,0916;REF;882,4941176470588;39,67411764705883
4334;43,6897;0,0075;REF;886,6611764705882;39,822941176470586
4335;43,6918;0,1065;REF;742,9235294117648;35,10058823529412
4336;43,6938;0,2056;REF;748,9141176470589;35,75941176470588
4337;43,6957;0,3047;REF;742,5111764705882;35,7135294117647
4338;43,6975;0,4037;REF;718,1411764705882;37,23705882352941
4339;43,6992;0,5028;REF;729,8135294117646;37,75058823529412
4340;43,7009;0,6019;REF;715,8564705882353;37,22705882352941
4341;43,7024;0,701;REF;722,7370588235293;37,34529411764706
4342;43,7039;0,8001;REF;678,2688235294117;36,42764705882353
4343;43,7052;0,8992;REF;674,9441176470588;36,044117647058826
4344;43,7065;0,9983;REF;679,1482352941176;36,198235294117644
4345;43,7077;1,0974;REF;672,4464705882353;38,94941176470588
4346;43,7088;1,1965;REF;657,0829411764706;37,57058823529412
4347;43,7098;1,2957;REF;650,9547058823529;37,09117647058823
4348;43,7107;1,3948;REF;645,7323529411765;37,415882352941175
4349;43,7115;1,4939;REF;686,0664705882352;38,717058823529406
4350;43,7122;1,593;REF;720,4270588235295;39,216470588235296
4351;43,7129;1,6922;REF;722,9941176470588;38,63823529411765
4352;43,7134;1,7913;REF;710,214705882353;37,817647058823525
4353;43,7139;1,8904;REF;749,6523529411764;38,87470588235294
4354;43,7142;1,9896;REF;776,0070588235294;39,95470588235294
4355;43,7145;2,0887;REF;776,6405882352941;40,46705882352941
4356;43,7147;2,1879;REF;776,0194117647059;41,28
4357;43,7148;2,287;REF;1045,3788235294116;50,637058823529415
4358;43,7148;2,3861;REF;1098,8882352941175;54,59823529411764
4359;43,7147;2,4853;REF;1136,6576470588236;57,21705882352941
4360;43,7145;2,5844;REF;1174,1570588235293;57,73823529411764
4361;43,7142;2,6836;REF;1262,5176470588235;61,13823529411764
4362;43,7139;2,7827;REF;1259,2458823529412;63,44588235294117
4363;43,7134;2,8818;REF;1243,0358823529411;65,77235294117646
4364;43,7129;2,981;REF;1571,9870588235294;90,6835294117647
4365;43,7122;3,0801;REF;1406,6558823529413;112,7564705882353
4366;43,7115;3,1792;REF;1213,2794117647059;105,44176470588235
4367;43,7107;3,2783;REF;1199,2464705882353;104,17411764705882
4368;43,7098;3,3775;REF;895,1441176470589;85,7335294117647
4369;43,7088;3,4766;REF;910,7729411764706;87,36176470588236
4370;43,7077;3,5757;REF;873,435294117647;84,50764705882354
4371;43,7065;3,6748;REF;941,330588235294;91,45411764705882
4372;43,7052;3,7739;REF;915,2323529411765;88,06705882352941
4373;43,7039;3,873;REF;879,7382352941177;85,9470588235294
4374;43,7024;3,9721;REF;868,8570588235294;82,02411764705883
4375;43,7009;4,0712;REF;853,0117647058823;80,91176470588235
4376;43,6993;4,1703;REF;714,0500000000001;71,13941176470587
4377;43,6975;4,2694;REF;716,5764705882352;69,86
4378;43,6957;4,3685;REF;725,4905882352941;70,43176470588234
4379;43,6938;4,4675;REF;709,3741176470588;67,57823529411765
4380;43,6918;4,5666;REF;677,4076470588235;65,07411764705883
4381;43,6897;4,6657;REF;619,4494117647058;62,731764705882355
4382;43,6876;4,7647;REF;577,4505882352942;59,156470588235294
4383;43,6853;4,8638;REF;625,6188235294118;63,35
4384;43,6829;4,9628;REF;641,895294117647;64,37529411764706
4385;43,6805;5,0618;REF;597,1205882352941;58,133529411764705
4386;43,678;5,1608;REF;623,0717647058823;60,6835294117647
4387;43,6753;5,2598;REF;617,2082352941177;53,51
4388;43,6726;5,3588;REF;624,5617647058823;53,61588235294118
4389;43,6698;5,4578;REF;667,6458823529412;55,29470588235294
4390;43,6669;5,5568;REF;679,8117647058823;54,32470588235294
4391;43,6639;5,6558;REF;635,9205882352941;51,77058823529412
4392;43,6608;5,7547;REF;641,9629411764706;52,18352941176471
4393;43,6577;5,8537;REF;729,1264705882353;57,51764705882353
4394;43,6544;5,9526;REF;756,464705882353;60,40529411764705
4395;43,6511;6,0515;REF;764,1023529411765;60,89529411764706
4396;43,6476;6,1504;REF;819,0329411764706;61,283529411764704
4397;43,6441;6,2493;REF;879,8841176470588;64,65235294117646
4398;43,6405;6,3482;REF;909,5911764705882;70,72235294117647
4399;43,6367;6,4471;REF;893,0676470588235;70,06823529411766
4400;43,6329;6,546;REF;885,5311764705883;69,68882352941176
4401;43,629;6,6448;REF;827,1117647058824;67,7729411764706
4402;43,6251;6,7436;REF;910,6982352941177;80,95882352941176
4403;43,621;6,8425;REF;919,7005882352942;80,96235294117648
4404;43,6168;6,9413;REF;873,9958823529412;78,86529411764707
4405;43,6126;7,0401;REF;881,07;79,96235294117646
4406;43,6082;7,1388;REF;828,8494117647059;78,47823529411765
4463;43,7228;-1,3831;REF;1159,4876470588235;48,68529411764706
4464;43,7262;-1,284;REF;1170,0717647058825;48,18294117647059
4465;43,7295;-1,185;REF;1224,3864705882352;48,83352941176471
4466;43,7326;-1,0859;REF;1211,8370588235293;48,226470588235294
4467;43,7357;-0,9868;REF;1207,1141176470587;48,70117647058823
4468;43,7387;-0,8877;REF;985,5629411764705;43,44941176470588
4469;43,7416;-0,7886;REF;988,7123529411765;43,152352941176474
4470;43,7444;-0,6895;REF;988,7776470588236;42,47470588235294
4471;43,7472;-0,5904;REF;992,2894117647057;42,44529411764705
4472;43,7498;-0,4912;REF;1001,3341176470589;43,20529411764706
4473;43,7523;-0,3921;REF;1006,995294117647;42,60058823529412
4474;43,7548;-0,293;REF;1004,3076470588235;42,440588235294115
4475;43,7571;-0,1938;REF;870,7317647058824;37,92588235294118
4476;43,7594;-0,0946;REF;838,564705882353;37,31647058823529
4477;43,7616;0,0045;REF;841,67;37,62764705882353
4478;43,7637;0,1037;REF;857,7794117647059;38,13647058823529
4479;43,7657;0,2029;REF;745,7152941176471;35,241176470588236
4480;43,7676;0,3021;REF;739,4717647058824;35,19764705882353
4481;43,7694;0,4013;REF;710,2929411764705;36,50352941176471
4482;43,7711;0,5005;REF;720,7629411764706;36,97176470588235
4483;43,7728;0,5997;REF;710,3870588235294;36,79882352941177
4484;43,7743;0,6989;REF;674,1082352941177;35,94294117647058
4485;43,7758;0,7982;REF;674,2735294117647;35,92235294117648
4486;43,7771;0,8974;REF;669,66;35,75058823529412
4487;43,7784;0,9966;REF;667,9064705882353;38,42352941176471
4488;43,7796;1,0959;REF;672,5405882352942;38,25823529411765
4489;43,7807;1,1951;REF;653,0735294117648;37,07176470588235
4490;43,7817;1,2944;REF;640,5435294117647;36,75
4491;43,7826;1,3936;REF;653,9776470588235;37,993529411764705
4492;43,7834;1,4929;REF;654,2682352941176;38,24
4493;43,7841;1,5921;REF;704,4794117647059;38,45529411764706
4494;43,7848;1,6914;REF;703,899411764706;38,22235294117647
4495;43,7853;1,7906;REF;714,3805882352941;38,21588235294117
4496;43,7858;1,8899;REF;730,5435294117647;38,97588235294118
4497;43,7861;1,9891;REF;756,1223529411765;39,33882352941176
4498;43,7864;2,0884;REF;733,07;39,216470588235296
4499;43,7866;2,1877;REF;745,0982352941177;40,20176470588235
4500;43,7867;2,2869;REF;787,8782352941176;43,571176470588235
4501;43,7867;2,3862;REF;1097,9088235294118;53,65294117647059
4502;43,7866;2,4855;REF;1144,39;54,19
4503;43,7864;2,5847;REF;1185,5364705882353;57,167058823529416
4504;43,7861;2,684;REF;1153,195294117647;56,442352941176466
4505;43,7858;2,7833;REF;1178,2376470588235;60,35823529411764
4506;43,7853;2,8825;REF;1187,793529411765;63,050588235294114
4507;43,7848;2,9818;REF;931,6094117647059;59,89941176470588
4508;43,7841;3,081;REF;1279,4764705882353;105,70294117647059
4509;43,7834;3,1803;REF;1285,4576470588236;106,52823529411765
4510;43,7826;3,2795;REF;1267,6435294117646;105,2135294117647
4511;43,7817;3,3788;REF;1261,014705882353;105,99235294117646
4512;43,7807;3,478;REF;1311,8158823529411;110,59
4513;43,7796;3,5773;REF;1199,4682352941177;104,07823529411765
4514;43,7784;3,6765;REF;962,1364705882353;92,75823529411765
4515;43,7771;3,7757;REF;937,9035294117648;90,29941176470588
4516;43,7758;3,875;REF;904,4270588235295;88,02470588235295
4517;43,7743;3,9742;REF;881,7123529411765;82,63058823529411
4518;43,7728;4,0734;REF;901,8170588235294;86,6935294117647
4519;43,7712;4,1726;REF;727,9441176470588;71,56235294117647
4520;43,7694;4,2718;REF;721,3164705882352;70,01117647058824
4521;43,7676;4,371;REF;724,1647058823529;70,20764705882353
4522;43,7657;4,4702;REF;722,9241176470588;68,56588235294117
4523;43,7637;4,5694;REF;680,2735294117647;64,56176470588235
4524;43,7616;4,6686;REF;620,0505882352942;62,10176470588235
4525;43,7594;4,7678;REF;640,8188235294118;64,1564705882353
4526;43,7572;4,8669;REF;656,3335294117647;64,26764705882353
4527;43,7548;4,9661;REF;661,8052941176471;66,17058823529412
4528;43,7524;5,0652;REF;645,9382352941177;62,12705882352942
4529;43,7498;5,1644;REF;674,6317647058823;58,629411764705885
4530;43,7472;5,2635;REF;681,4182352941177;59,051764705882356
4531;43,7445;5,3626;REF;672,7517647058824;56,85058823529412
4532;43,7417;5,4618;REF;691,9229411764707;58,07411764705882
4533;43,7388;5,5609;REF;703,7482352941176;58,843529411764706
4534;43,7358;5,66;REF;724,5476470588235;57,91764705882353
4535;43,7327;5,759;REF;701,9588235294117;56,633529411764705
4536;43,7295;5,8581;REF;662,5452941176471;45,44
4537;43,7262;5,9572;REF;691,5223529411766;47,402352941176474
4538;43,7229;6,0562;REF;695,8152941176471;47,62529411764706
4539;43,7194;6,1552;REF;835,0788235294118;60,92000000000001
4540;43,7159;6,2543;REF;926,5841176470589;68,66058823529411
4541;43,7123;6,3533;REF;937,580588235294;69,17411764705882
4542;43,7086;6,4523;REF;942,6058823529412;72,34470588235295
4543;43,7047;6,5513;REF;938,2547058823529;72,40941176470588
4544;43,7008;6,6502;REF;980,4041176470588;76,62235294117647
4545;43,6969;6,7492;REF;904,1223529411765;73,36058823529413
4546;43,6928;6,8481;REF;1030,0911764705882;86,48235294117647
4547;43,6886;6,9471;REF;1058,070588235294;92,38235294117646
4548;43,6843;7,046;REF;923,3100000000001;82,88588235294117
4549;43,68;7,1449;REF;722,7847058823529;72,28235294117647
4550;43,6756;7,2438;REF;697,2188235294117;67,27823529411765
4551;43,671;7,3427;REF;690,7282352941177;67,30176470588235
4606;43,7947;-1,3878;REF;1156,739411764706;48,809411764705885
4607;43,798;-1,2886;REF;1164,024705882353;49,01823529411765
4608;43,8013;-1,1894;REF;1125,6382352941175;47,978235294117646
4609;43,8045;-1,0902;REF;1131,778823529412;46,52294117647059
4610;43,8076;-0,991;REF;1126,1158823529413;46,95882352941176
4611;43,8106;-0,8918;REF;977,7252941176472;42,86235294117647
4612;43,8135;-0,7926;REF;982,525294117647;43,07411764705882
4613;43,8163;-0,6933;REF;993,8;42,57411764705882
4614;43,819;-0,5941;REF;996,6541176470588;42,63
4615;43,8217;-0,4948;REF;997,2441176470589;42,50411764705883
4616;43,8242;-0,3956;REF;1004,1958823529412;42,50176470588235
4617;43,8267;-0,2963;REF;861,8217647058823;38,25058823529412
4618;43,829;-0,197;REF;862,4294117647058;37,654117647058825
4619;43,8313;-0,0977;REF;835,7788235294117;37,24823529411765
4620;43,8335;0,0016;REF;846,0135294117647;37,63411764705882
4621;43,8356;0,1009;REF;855,0211764705882;38,13529411764706
4622;43,8376;0,2002;REF;851,6905882352941;38,02294117647059
4623;43,8395;0,2995;REF;736,9935294117647;34,96235294117647
4624;43,8413;0,3989;REF;731,9264705882352;35,2864705882353
4625;43,843;0,4982;REF;745,3335294117647;35,913529411764706
4626;43,8447;0,5975;REF;664,6317647058823;35,364117647058826
4627;43,8462;0,6969;REF;663,6194117647059;35,652352941176474
4628;43,8477;0,7962;REF;670,6270588235294;36,037058823529414
4629;43,849;0,8956;REF;673,8064705882354;36,59411764705882
4630;43,8503;0,9949;REF;686,5129411764706;37,64235294117647
4631;43,8515;1,0943;REF;695,8494117647059;37,47588235294118
4632;43,8526;1,1937;REF;704,6111764705882;37,8335294117647
4633;43,8536;1,293;REF;703,3688235294118;37,94941176470588
4634;43,8545;1,3924;REF;645,3617647058824;37,27823529411765
4635;43,8553;1,4918;REF;699,6541176470589;37,95529411764706
4636;43,856;1,5912;REF;717,8082352941176;38,84882352941176
4637;43,8567;1,6905;REF;720,1517647058823;38,85058823529412
4638;43,8572;1,7899;REF;707,2611764705882;37,89588235294118
4639;43,8577;1,8893;REF;715,7994117647058;38,317647058823525
4640;43,858;1,9887;REF;726,6535294117648;38,89705882352941
4641;43,8583;2,0881;REF;734,0435294117647;39,129411764705885
4642;43,8585;2,1875;REF;745,7564705882353;39,357058823529414
4643;43,8586;2,2869;REF;778,0;41,28941176470588
4644;43,8586;2,3863;REF;1086,5;51,56058823529412
4645;43,8585;2,4857;REF;1133,419411764706;53,07235294117647
4646;43,8583;2,585;REF;1137,739411764706;55,72411764705882
4647;43,858;2,6844;REF;882,4752941176471;52,5364705882353
4648;43,8577;2,7838;REF;869,5770588235293;52,34941176470588
4649;43,8572;2,8832;REF;876,8517647058824;53,49
4650;43,8567;2,9826;REF;911,5682352941176;56,35647058823529
4651;43,856;3,082;REF;1046,1576470588236;80,34588235294117
4652;43,8553;3,1814;REF;1072,4317647058824;82,89647058823529
4653;43,8545;3,2807;REF;1352,6394117647058;110,1564705882353
4654;43,8536;3,3801;REF;1350,5817647058823;111,07058823529412
4655;43,8526;3,4795;REF;1308,7794117647059;110,50117647058823
4656;43,8515;3,5788;REF;1389,6817647058824;118,84941176470589
4657;43,8503;3,6782;REF;1142,1264705882354;100,59882352941177
4658;43,849;3,7776;REF;946,265294117647;89,63529411764705
4659;43,8477;3,8769;REF;938,7170588235294;89,16882352941175
4660;43,8462;3,9763;REF;931,4094117647059;89,09470588235295
4661;43,8447;4,0756;REF;910,4311764705882;84,97588235294117
4662;43,843;4,1749;REF;747,2911764705883;72,75235294117647
4663;43,8413;4,2743;REF;746,5364705882353;71,60411764705883
4664;43,8395;4,3736;REF;727,3358823529411;68,6129411764706
4665;43,8376;4,4729;REF;723,2311764705883;68,31
4666;43,8356;4,5722;REF;692,1005882352941;65,16411764705882
4667;43,8335;4,6715;REF;623,6011764705881;61,95294117647059
4668;43,8313;4,7708;REF;619,5694117647059;62,45647058823529
4669;43,8291;4,8701;REF;625,3617647058824;61,917647058823526
4670;43,8267;4,9694;REF;628,4147058823529;62,146470588235296
4671;43,8242;5,0687;REF;660,5082352941176;57,49176470588235
4672;43,8217;5,168;REF;728,7035294117646;61,45411764705882
4673;43,8191;5,2672;REF;745,7176470588236;58,58529411764706
4674;43,8163;5,3665;REF;784,7029411764706;63,489999999999995
4675;43,8135;5,4657;REF;820,5311764705883;65,09941176470589
4676;43,8106;5,5649;REF;868,4411764705883;65,65411764705881
4677;43,8076;5,6641;REF;852,5164705882353;62,28294117647059
4678;43,8045;5,7634;REF;810,6211764705882;59,726470588235294
4679;43,8013;5,8625;REF;685,6858823529411;47,58705882352941
4680;43,7981;5,9617;REF;697,5458823529412;47,49470588235294
4681;43,7947;6,0609;REF;714,1558823529411;48,38823529411765
4682;43,7913;6,1601;REF;730,6541176470588;51,81117647058824
4683;43,7877;6,2592;REF;789,1988235294118;56,49176470588235
4684;43,7841;6,3584;REF;843,7711764705882;59,02117647058824
4685;43,7804;6,4575;REF;938,0394117647058;69,13941176470587
4686;43,7766;6,5566;REF;962,8376470588236;70,34823529411766
4687;43,7726;6,6557;REF;1147,689411764706;88,4635294117647
4688;43,7687;6,7548;REF;1178,4341176470589;92,19176470588235
4689;43,7646;6,8538;REF;1165,359411764706;92,58764705882353
4690;43,7604;6,9529;REF;1086,0847058823529;91,39588235294117
4691;43,7561;7,0519;REF;1149,454705882353;97,7335294117647
4692;43,7518;7,151;REF;821,7764705882354;77,29117647058824
4693;43,7473;7,25;REF;771,9894117647059;72,64470588235294
4694;43,7428;7,349;REF;776,4158823529411;72,95588235294117
4695;43,7382;7,4479;REF;727,3929411764706;73,99058823529411
4749;43,8665;-1,3925;REF;1153,951176470588;48,364117647058826
4750;43,8699;-1,2932;REF;1164,1723529411765;48,554117647058824
4751;43,8731;-1,1939;REF;1126,1741176470587;47,76647058823529
4752;43,8763;-1,0945;REF;1137,520588235294;48,08588235294118
4753;43,8794;-0,9952;REF;1136,8923529411763;47,74941176470588
4754;43,8824;-0,8959;REF;1126,144117647059;46,90176470588236
4755;43,8853;-0,7965;REF;1120,479411764706;46,80823529411765
4756;43,8882;-0,6972;REF;985,1876470588235;42,52058823529412
4757;43,8909;-0,5978;REF;991,7605882352941;42,434705882352944
4758;43,8935;-0,4984;REF;994,1941176470588;42,47588235294118
4759;43,8961;-0,399;REF;998,3276470588235;42,68117647058824
4760;43,8985;-0,2996;REF;856,0882352941177;38,31058823529412
4761;43,9009;-0,2002;REF;860,8752941176472;38,25941176470588
4762;43,9032;-0,1008;REF;842,0076470588235;37,99294117647059
4763;43,9054;-0,0014;REF;847,7764705882354;38,33764705882353
4764;43,9075;0,0981;REF;849,6835294117648;37,97588235294118
4765;43,9095;0,1975;REF;846,165294117647;37,661764705882355
4766;43,9114;0,297;REF;731,2064705882353;34,67058823529412
4767;43,9132;0,3964;REF;731,2076470588236;35,0264705882353
4768;43,9149;0,4959;REF;743,2358823529412;35,855294117647055
4769;43,9166;0,5953;REF;661,4011764705882;35,527058823529416
4770;43,9181;0,6948;REF;672,8582352941177;35,821176470588235
4771;43,9196;0,7943;REF;671,3117647058823;36,364117647058826
4772;43,9209;0,8937;REF;699,1976470588236;38,09705882352941
4773;43,9222;0,9932;REF;690,6417647058823;37,825294117647054
4774;43,9234;1,0927;REF;681,7476470588235;36,641176470588235
4775;43,9245;1,1922;REF;697,2570588235294;37,26176470588236
4776;43,9255;1,2917;REF;698,2723529411766;37,25588235294118
4777;43,9264;1,3912;REF;699,3317647058823;37,501176470588234
4778;43,9272;1,4907;REF;735,9552941176471;41,65941176470589
4779;43,928;1,5902;REF;787,584705882353;39,438235294117646
4780;43,9286;1,6897;REF;797,8164705882353;39,50941176470588
4781;43,9291;1,7892;REF;737,2717647058824;39,177058823529414
4782;43,9296;1,8888;REF;724,1547058823529;38,90117647058824
4783;43,93;1,9883;REF;717,135294117647;39,025294117647064
4784;43,9302;2,0878;REF;721,8488235294118;38,537058823529414
4785;43,9304;2,1873;REF;730,0970588235294;39,77
4786;43,9305;2,2868;REF;763,884705882353;40,88235294117647
4787;43,9305;2,3863;REF;789,364705882353;43,37705882352941
4788;43,9304;2,4858;REF;802,1005882352941;44,07764705882352
4789;43,9302;2,5854;REF;872,1252941176471;49,81823529411764
4790;43,93;2,6849;REF;877,6429411764706;50,64411764705883
4791;43,9296;2,7844;REF;856,6241176470588;50,30882352941177
4792;43,9291;2,8839;REF;880,3629411764706;52,33941176470588
4793;43,9286;2,9834;REF;1038,1570588235293;80,31117647058824
4794;43,928;3,0829;REF;1083,244705882353;82,89941176470587
4795;43,9272;3,1824;REF;1090,9188235294116;84,61058823529413
4796;43,9264;3,2819;REF;1110,1835294117645;87,05705882352942
4797;43,9255;3,3814;REF;1501,0311764705882;122,41764705882352
4798;43,9245;3,4809;REF;1471,3247058823529;123,0
4799;43,9234;3,5804;REF;1428,3335294117646;121,02235294117648
4800;43,9222;3,6799;REF;1156,189411764706;101,29176470588236
4801;43,921;3,7794;REF;947,0405882352942;89,69058823529411
4802;43,9196;3,8789;REF;972,1017647058824;93,55941176470589
4803;43,9181;3,9783;REF;951,2505882352941;90,61470588235295
4804;43,9166;4,0778;REF;920,03;93,9835294117647
4805;43,9149;4,1773;REF;932,3358823529411;95,00823529411765
4806;43,9132;4,2767;REF;911,2705882352941;90,02
4807;43,9114;4,3762;REF;753,1941176470589;70,98294117647059
4808;43,9095;4,4756;REF;747,3423529411765;70,02705882352942
4809;43,9075;4,5751;REF;691,4247058823529;65,03470588235294
4810;43,9054;4,6745;REF;691,8752941176472;64,82411764705883
4811;43,9032;4,7739;REF;622,6047058823528;62,84117647058823
4812;43,9009;4,8733;REF;656,2617647058823;61,40529411764707
4813;43,8986;4,9728;REF;661,9141176470589;61,74411764705883
4814;43,8961;5,0722;REF;649,1747058823529;57,48705882352941
4815;43,8936;5,1715;REF;703,3723529411765;55,91294117647059
4816;43,8909;5,2709;REF;698,3223529411764;55,62294117647059
4817;43,8882;5,3703;REF;725,1258823529412;60,027058823529416
4818;43,8854;5,4697;REF;760,0523529411764;62,752941176470586
4819;43,8825;5,569;REF;781,3158823529412;63,97647058823529
4820;43,8795;5,6684;REF;875,2452941176471;66,2
4821;43,8764;5,7677;REF;856,7088235294117;61,61000000000001
4822;43,8732;5,867;REF;684,5552941176471;49,534705882352945
4823;43,8699;5,9663;REF;702,5488235294117;47,715294117647055
4824;43,8665;6,0656;REF;731,5070588235294;49,75235294117647
4825;43,8631;6,1649;REF;758,3235294117648;51,81647058823529
4826;43,8595;6,2642;REF;879,3488235294118;58,69
4827;43,8559;6,3634;REF;910,5694117647059;60,13470588235294
4828;43,8522;6,4627;REF;977,13;65,05529411764707
4829;43,8484;6,5619;REF;1003,7317647058823;67,29352941176471
4830;43,8445;6,6611;REF;1041,26;71,60529411764706
4831;43,8405;6,7604;REF;1152,4064705882354;90,3229411764706
4832;43,8364;6,8595;REF;1123,8064705882352;89,70647058823529
4833;43,8322;6,9587;REF;1131,2688235294117;90,12352941176471
